-0.035503,-6.00E-05,19810608
0.0204499,-0.0027453,19810609
0.01603206,0.00276324,19810610
0.03944773,0.01061529,19810611
-0.0113852,2.42E-05,19810612
-0.0038388,0.00072184,19810615
-0.0192678,-0.0109911,19810616
-0.0157171,0.00758119,19810617
-0.001996,-0.0110905,19810618
-0.03,0.00470119,19810619
-0.0371134,-0.0018898,19810622
0.01927195,0.00978761,19810623
-0.0252101,-0.0048211,19810624
0.01939655,0.00202309,19810625
-0.0105708,-0.0009932,19810626
-0.034188,-0.0062848,19810629
-0.0774336,-0.0057663,19810630
-0.0095923,-0.0091999,19810701
0,-0.0091338,19810702
-0.031477,-0.0108754,19810706
0.01,0.00393385,19810707
0.03712871,0.00140794,19810708
-0.0763723,0.00722476,19810709
-0.0775194,0.00140695,19810710
0.02240896,0.00176547,19810713
0.04657534,-5.21E-05,19810714
0.02356021,0.00435343,19810715
0.02813299,0.00266556,19810716
0.03233831,0.00340137,19810717
-0.0674699,-0.0149278,19810720
-0.005168,-0.0040331,19810721
-0.0545455,-0.0079631,19810722
0.02472528,0.00156878,19810723
0.03217158,0.00844931,19810724
0.04155844,0.00860724,19810727
-0.0349127,-0.0051793,19810728
-0.0155039,0.00021277,19810729
0.03937008,0.00579285,19810730
0.01262626,0.00754777,19810731
-0.0074813,-0.0030154,19810803
0.01256281,0.00459194,19810804
0.02977668,0.0115337,19810805
-0.0240964,0.00189999,19810806
0,-0.0040906,19810807
-0.0074074,0.00386496,19810810
-0.0199005,0.00936487,19810811
-0.0228426,-0.0018591,19810812
-0.0311688,0.00165817,19810813
-0.0134048,-0.0061285,19810814
-0.0326087,-0.0095131,19810817
-0.0224719,-0.0103051,19810818
-0.0114943,0.00255696,19810819
0.00872093,0.0020851,19810820
-0.0662824,-0.0095688,19810821
-0.0648148,-0.0293559,19810824
0.02640264,-0.0044993,19810825
-0.0192926,-0.0008869,19810826
0.00655738,-0.0100929,19810827
0.05211726,0.00507547,19810828
0,-0.0108095,19810831
0.0619195,0.00200166,19810901
0.01749271,0.00310176,19810902
-0.0487106,-0.0193262,19810903
-0.0150602,-0.0096565,19810904
-0.030581,-0.0200919,19810908
0,0.002472,19810909
0.00630915,0.01563724,19810910
-0.0125392,0.01224805,19810911
-0.031746,-0.0073827,19810914
-0.0262295,-0.0061135,19810915
-0.020202,-0.008393,19810916
-0.0274914,-0.0148796,19810917
0.00706714,-0.0085324,19810918
0.00701754,0.00580432,19810921
-0.0557491,-0.0041691,19810922
-0.0184502,-0.01164,19810923
-0.0112782,-0.0037196,19810924
-0.1254753,-0.0239813,19810925
0.00434783,0.02066916,19810928
0.05194805,0.00865344,19810929
0.00823045,0.00295264,19810930
0,0.0080048,19811001
0.08163265,0.02042116,19811002
0.03396226,0.00323168,19811005
-0.0109489,-0.0007068,19811006
0.06273063,0.01594017,19811007
0.03125,0.00923929,19811008
0.01010101,-0.0048052,19811009
0.03,-0.001845,19811012
0.00323625,-0.0017385,19811013
-0.0612903,-0.0156047,19811014
0.02061856,0.00580175,19811015
-0.013468,-0.0030787,19811016
0.02047782,-0.0016836,19811019
0.05351171,0.01021132,19811020
0,-0.0008109,19811021
-0.0063492,-0.0029211,19811022
-0.0255591,-0.007363,19811023
0,-0.0038158,19811026
0.02295082,0.0097133,19811027
0.02884615,0.00215559,19811028
-0.0124611,-0.0036618,19811029
0.0126183,0.0224515,19811030
0,0.01956955,19811102
-0.0124611,0.00529153,19811103
-0.0252366,0.00131919,19811104
-0.0711974,-0.0063452,19811105
0.00696864,-0.0044609,19811106
0.01384083,0.00398321,19811109
0.00682594,-0.003454,19811110
0.02711864,0.00196741,19811111
0.0330033,0.00252631,19811112
-0.0702875,-0.0117243,19811113
-0.0137457,-0.0126482,19811116
0.02090592,0.00602442,19811117
0.03412969,-0.0042451,19811118
0,0.00475364,19811119
0.00660066,0.00921753,19811120
-0.042623,-0.0006392,19811123
-0.010274,0.01328385,19811124
0.02076125,0.00401406,19811125
0.02711864,0.00830149,19811127
-0.0132013,0.00865524,19811130
0,-0.0020743,19811201
0.00668896,-0.0101275,19811202
-0.013289,0.00365408,19811203
0.02693603,0.00717748,19811204
0.00655738,-0.0076905,19811207
-0.0162866,-0.0047073,19811208
0.00331126,0.00537866,19811209
0,0.0021649,19811210
-0.0033003,-0.0056137,19811211
-0.0331126,-0.0157096,19811214
0.0239726,0.00097879,19811215
0.04682274,-0.0032971,19811216
0.08306709,0.00433849,19811217
0.08259587,0.00662223,19811218
-0.0435967,-0.004299,19811221
0.01709402,-0.0035679,19811222
-0.022409,-0.0033787,19811223
0.00573066,0.00251687,19811224
-0.042735,-0.0025226,19811228
0.01785714,-0.0052769,19811229
0.0380117,0.00419524,19811230
0,0.00359529,19811231
-0.0056338,0.00181532,19820104
-0.0481586,-0.0202399,19820105
-0.014881,-0.0077957,19820106
-0.0755287,-0.0026008,19820107
0.04248366,0.00506366,19820108
-0.0626959,-0.0230522,19820111
-0.0334448,-0.0048006,19820112
-0.0069204,-0.0127858,19820113
0.04878049,0.00515543,19820114
0.06976745,0.00650278,19820115
0.01863354,0.00594931,19820118
-0.0243902,-0.0091732,19820119
0.015625,-0.0061587,19820120
0.01846154,0.0027814,19820121
0.0060423,-0.0037485,19820122
-0.03003,-0.0031498,19820125
-0.0340557,-0.0020318,19820126
0.00641026,0.0043325,19820127
0.02866242,0.02634592,19820128
0.0123839,0.01178291,19820129
-0.0091743,-0.0182273,19820201
0.00617284,0.00322628,19820202
-0.0030675,-0.0089665,19820203
-0.0246154,-0.0012277,19820204
0,0.00790826,19820205
-0.0630915,-0.0216156,19820208
0,-0.0087269,19820209
0.01346801,0.00662255,19820210
-0.013289,-0.0010394,19820211
0.01346801,-0.0002402,19820212
-0.0199336,-0.0040475,19820216
0.01355932,-0.0014214,19820217
0.01337793,0.00109206,19820218
-0.0066007,-0.004235,19820219
-0.013289,-0.0122548,19820222
-0.013468,-0.0016751,19820223
0.00682594,0.01470712,19820224
-0.0067797,-0.0001776,19820225
0,-0.0014203,19820226
0.00682594,0.0030819,19820301
0,-0.0039173,19820302
0,-0.0150765,19820303
-0.020339,-0.0102523,19820304
-0.0761246,-0.0066052,19820305
-0.0149813,-0.0164723,19820308
0.00760456,0.00780105,19820309
-0.0150943,0.00590232,19820310
0.00383142,-0.0010731,19820311
-0.0648855,-0.0080481,19820312
-0.0081633,0.00534057,19820315
-0.0164609,-0.000355,19820316
-0.0502092,-0.0011341,19820317
0.07929515,0.01196528,19820318
0.08979592,0.00330703,19820319
0.07490636,0.01961023,19820322
-0.0139373,0.00624237,19820323
-0.0565371,-0.0041742,19820324
-0.0074906,0.0033154,19820325
-0.0150943,-0.0086761,19820326
0.02298851,0.00162849,19820329
0.01498127,0.00053296,19820330
0,-0.0017086,19820331
0.05166052,0.01420206,19820401
0,0.01099305,19820402
0,-0.0027649,19820405
-0.0070175,0.00534622,19820406
-0.0141343,0.00200453,19820407
0.00716846,0.00665781,19820408
-0.0035587,-0.0013763,19820412
-0.0821429,0.00028357,19820413
0.0077821,-0.0011306,19820414
0.01544402,0.00388631,19820415
0.03041825,0.00489496,19820416
-0.0184502,-0.0006363,19820419
-0.0488722,-0.0090576,19820420
-0.0079051,0.00227358,19820421
-0.0159363,0.0109119,19820422
0,0.01126849,19820423
0.0242915,0.00489786,19820426
-0.0316206,-0.0088351,19820427
-0.0408163,-0.0053497,19820428
0,-0.008337,19820429
0.00851064,0.001897,19820430
0.03375527,0.003199,19820503
0.03265306,0.00649659,19820504
-0.0118577,0.00143232,19820505
0.028,0.00870247,19820506
0.0155642,0.00774908,19820507
-0.0153257,-0.006786,19820510
-0.0311284,0.0087977,19820511
-0.0240964,-0.0027661,19820512
0.00823045,-0.0054765,19820513
-0.0367347,-0.0006942,19820514
-0.0211864,-0.0101793,19820517
-0.017316,-0.0077135,19820518
-0.0088106,-0.0071918,19820519
0.00888889,-0.0038404,19820520
0.00881057,0.00220262,19820521
0.00873362,-0.0002554,19820524
0,-0.0025115,19820525
-0.008658,-0.0120347,19820526
-0.0174672,-0.0040251,19820527
0,-0.0029844,19820528
-0.0177778,-0.003792,19820601
0.01809955,0.00298135,19820602
-0.0311111,-0.0021152,19820603
-0.0321101,-0.014892,19820604
0,-0.0011506,19820607
-0.0094787,-0.0042563,19820608
-0.0191388,-0.0066056,19820609
0.0097561,0.00433492,19820610
0.03864734,0.01592054,19820611
0,-0.0111015,19820614
0,-0.0032993,19820615
0,-0.0056122,19820616
-0.0186047,-0.0103092,19820617
-0.014218,-0.0049366,19820618
-0.0048077,-0.0002129,19820621
0.04347826,0.00880341,19820622
0.02777778,0.01605874,19820623
-0.0045045,-0.0019156,19820624
-0.0361991,-0.005766,19820625
-0.0093897,0.0078541,19820628
-0.028436,-0.0002494,19820629
0,-0.0033433,19820630
-0.0097561,-0.007524,19820701
-0.0492611,-0.0071279,19820702
-0.0414508,-0.0034299,19820706
0,-0.0015562,19820707
-0.0432432,0.00071595,19820708
0.03389831,0.01164852,19820709
0.02185792,0.00661826,19820712
0.06417112,-0.0007801,19820713
0.01507538,0.00640567,19820714
0.01485149,0.00077061,19820715
0.03902439,0.00495063,19820716
0.00938967,-0.0016925,19820719
0.06511628,0.00583055,19820720
0,0.00037197,19820721
0.00873362,0.00103169,19820722
-0.017316,-0.0018495,19820723
-0.0440529,-0.0064847,19820726
0,-0.0075473,19820727
-0.046083,-0.0150961,19820728
0.03864734,-0.0013131,19820729
0.00930233,-0.0042027,19820730
0.02764977,0.01588587,19820802
-0.0627803,-0.0077517,19820803
-0.0095694,-0.0139957,19820804
-0.0386473,-0.0072824,19820805
-0.0100503,-0.0116232,19820806
0.01015228,-0.0074018,19820809
0.06030151,-0.0015749,19820810
0.00947867,-0.0029432,19820811
-0.0093897,-0.0028577,19820812
0,0.01101985,19820813
0.01895735,0.00388322,19820816
0.06976745,0.04106036,19820817
-0.0043478,0.00205041,19820818
0.00873362,0.00235936,19820819
0.02597403,0.03123877,19820820
0.04219409,0.02588254,19820823
0.048583,-0.0017735,19820824
0.06949807,0.0203281,19820825
0.02888087,0.01078661,19820826
-0.0491228,-0.0101695,19820827
0.01476015,0.00388358,19820830
0.05090909,0.01466581,19820831
-0.0276817,-0.0082277,19820901
0.04270463,0.01562679,19820902
0.00682594,0.01838652,19820903
-0.0542373,-0.0095358,19820907
0.0358423,0.00664967,19820908
-0.0207612,0.00010969,19820909
0.02826855,-0.0073843,19820910
0.00687285,0.00852328,19820913
0.03412969,0.00851558,19820914
-0.0066007,0.00826442,19820915
-0.0299003,-0.0014466,19820916
-0.0239726,-0.0086247,19820917
0.00701754,-0.0008581,19820920
0.02090592,0.01711445,19820921
0.02730375,-0.004613,19820922
0,-0.0018959,19820923
-0.0332226,-0.0026903,19820924
0.00343643,0.00170516,19820927
0.01369863,-0.0018531,19820928
-0.0033784,-0.011834,19820929
-0.0067797,-0.0083671,19820930
0.01706485,0.01114428,19821001
0.00671141,-0.0027321,19821004
0.00666667,0.00440709,19821005
0.07284768,0.02903671,19821006
0.08024691,0.02131126,19821007
0.07428572,0.01778572,19821008
0.0212766,0.02313665,19821011
-0.03125,0.00041574,19821012
0.01075269,0.01851249,19821013
0.00531915,-0.0127479,19821014
-0.026455,-0.0056784,19821015
0.02173913,0.02044294,19821018
0.0212766,-0.0002001,19821019
0.05729167,0.01864858,19821020
0.02463054,0.00004316,19821021
-0.0048077,0.00061799,19821022
-0.057971,-0.0358176,19821025
0.00512821,0.00525581,19821026
0.02551021,0.00862073,19821027
0,-0.0098812,19821028
0.00995025,0.00217667,19821029
0.05418719,0.01223891,19821101
0.07009346,0.01566456,19821102
0.0742358,0.03575604,19821103
0.00813008,-0.0031414,19821104
-0.0282258,0.00463212,19821105
-0.0414938,-0.0093087,19821108
0.03463203,0.01708014,19821109
0.0376569,-0.0102054,19821110
0.06451613,0.00454186,19821111
-0.0189394,-0.0102043,19821112
-0.023166,-0.0169922,19821115
-0.0513834,-0.0132366,19821116
0.04583333,0.01667935,19821117
0,0.00466452,19821118
-0.0159363,-0.0064848,19821119
-0.0566802,-0.0188675,19821122
-0.0085837,-0.0076601,19821123
0.02164502,0.00716993,19821124
-0.0169492,0.00719555,19821126
-0.0043103,-0.0045902,19821129
0.1038961,0.02791905,19821130
0.01960784,0.00358221,19821201
0,0.00011945,19821202
-0.0230769,-0.0003857,19821203
0.05511811,0.01826621,19821206
0.01119403,0.0065802,19821207
-0.0221402,-0.0043228,19821208
-0.0490566,-0.0112204,19821209
-0.0714286,-0.0051324,19821210
-0.0213675,0.00196921,19821213
-0.0087336,-0.0153583,19821214
-0.0044053,-0.0162373,19821215
0.01769912,-0.0007277,19821216
0.04782609,0.01459841,19821217
-0.0041494,-0.0075878,19821220
0.00833333,0.01378256,19821221
0.02892562,0.0027715,19821222
0.02811245,0.00615043,19821223
0.0234375,0.01430469,19821227
-0.0076336,-0.0078106,19821228
-0.0346154,0.00353246,19821229
-0.0438247,-0.0049257,19821230
-0.0041667,0.00369805,19821231
-0.0460251,-0.0140133,19830103
0.05701754,0.01708032,19830104
0.00414938,0.0060796,19830105
-0.0371901,0.02366802,19830106
-0.055794,0.00131488,19830107
0.04545455,0.01136914,19830110
0.02608696,-0.005183,19830111
0.04237288,0.00612705,19830112
0,-0.0046982,19830113
0.07317073,0.00653641,19830114
0.03409091,0.00246396,19830117
-0.021978,-0.0015637,19830118
0.00749064,-0.0074076,19830119
0.11152416,0.00525917,19830120
0,-0.0148471,19830121
-0.0568562,-0.027543,19830124
0.03900709,0.01090162,19830125
0.04095563,0.00083926,19830126
0.06885246,0.01773101,19830127
0.00613497,0.00252353,19830128
-0.0030488,0.00583214,19830131
0.02140673,-0.0114115,19830201
0.02694611,0.00039974,19830202
0.04081633,0.00735911,19830203
-0.0140056,0.01300035,19830204
-0.0397727,0.00582199,19830207
-0.0088757,-0.0064785,19830208
0.00895522,-0.0032236,19830209
0.06508876,0.01534597,19830210
0.03333334,0.00185946,19830211
-0.0053763,0.00892789,19830214
-0.0189189,-0.0014362,19830215
-0.0192837,-0.0048516,19830216
-0.011236,-0.0006279,19830217
0.03125,0.00441586,19830218
0.02479339,-0.0141141,19830222
0.00806452,0.00762518,19830223
0.02666667,0.01711825,19830224
-0.0285714,0.00117831,19830225
-0.0240642,-0.0104052,19830228
0.01643836,0.01568509,19830301
0.00808625,0.00915942,19830302
-0.0320856,0.0079476,19830303
-0.0138122,0.00188798,19830304
-0.0196078,0.0003414,19830307
-0.0314286,-0.013042,19830308
0.02949853,0.00942757,19830309
-0.0143266,-0.0046503,19830310
-0.0145349,-0.0032039,19830311
-0.0235988,-0.004057,19830314
0.01510574,0.00228309,19830315
0,-0.0077352,19830316
0.00892857,-0.0020912,19830317
0.01474926,0.00205115,19830318
0.02325581,0.00687722,19830321
0.01136364,-0.0018124,19830322
-0.0477528,0.01212358,19830323
0.01769912,0.00411887,19830324
0,-0.0025767,19830325
-0.0144928,-0.0054606,19830328
0.02941176,-0.0011786,19830329
0.01142857,0.00996462,19830330
-0.0451977,-0.0011074,19830331
-0.0266272,-0.000282,19830404
-0.0182371,-0.0054611,19830405
-0.0092879,-0.0062923,19830406
-0.009375,0.0035949,19830407
-0.0063091,0.00617652,19830408
0.05714286,0.01307761,19830411
0.02102102,0.00476214,19830412
0.03529412,0.00729784,19830413
0.02272727,0.00875369,19830414
0.01666667,0.00511066,19830415
0.0273224,0.00621961,19830418
-0.0106383,-0.0056225,19830419
0.08870967,0.01171079,19830420
0.02716049,-0.0020211,19830421
-0.0192308,0.00273866,19830422
-0.0465686,-0.0087993,19830425
0.03856041,0.0152012,19830426
-0.019802,-0.0008011,19830427
0.01010101,0.00896862,19830428
0.01,0.00784341,19830429
-0.029703,-0.0118735,19830502
-0.0102041,0.00059686,19830503
0.06185567,0.0083389,19830504
0.06553398,0.0088153,19830505
0.00455581,0.01197226,19830506
-0.0136054,0.00043241,19830509
0.00689655,0.00265187,19830510
-0.0251142,-0.0050727,19830511
-0.0093677,-0.0034046,19830512
0.00472813,0.00476862,19830513
-0.0258824,-0.0095291,19830516
0.00241546,0.00377668,19830517
0.01204819,0.00047584,19830518
0.03095238,-0.0066629,19830519
0.05080831,0.00003648,19830520
0.01098901,0.00705314,19830523
0.05217391,0.01279515,19830524
-0.0082645,0.00535405,19830525
-0.0104167,-0.0018416,19830526
0,-0.0035649,19830527
-0.0273684,-0.0113521,19830531
0.00649351,9.49E-05,19830601
0.00645161,0.0080083,19830602
0.0491453,0.00429452,19830603
0.02240326,0.00324054,19830606
-0.0338645,-0.0092235,19830607
-0.0123711,-0.008099,19830608
-0.006263,0.00279511,19830609
-0.0042017,0.00682363,19830610
-0.0337553,0.01168672,19830613
-0.0218341,0.00444928,19830614
-0.0290179,0.00883925,19830615
0.05287356,0.01084337,19830616
-0.0196507,0.00026983,19830617
-0.0489978,-0.0008191,19830620
0.00702576,0.00758292,19830621
0.03023256,0.00329225,19830622
-0.0316027,-0.001966,19830623
-0.006993,0.00196437,19830624
-0.0539906,-0.0116216,19830627
-0.0694789,-0.0180349,19830628
0.048,0.00460034,19830629
-0.0050891,0.00882533,19830630
0.00767263,0.0059533,19830701
-0.0406091,-0.012514,19830705
0.0026455,0.01055072,19830706
-0.0131926,-0.004096,19830707
-0.0106952,-0.0021153,19830708
0.02702703,0.00490983,19830711
-0.0236842,-0.0138893,19830712
-0.0053908,-0.0024459,19830713
-0.00271,0.00338547,19830714
-0.0353261,-0.0096523,19830715
-0.0028169,-0.0038994,19830718
-0.0112994,0.00502203,19830719
-0.0571429,0.02364169,19830720
0.05151515,0.00101844,19830721
0.00864553,0.00020041,19830722
-0.0142857,0.00325752,19830725
-0.0927536,0.0040031,19830726
-0.0734824,-0.0148183,19830727
-0.062069,-0.0156966,19830728
0.02573529,-0.0142209,19830729
-0.0107527,-0.0046752,19830801
-0.0036232,-0.000239,19830802
0.01454545,0.0054955,19830803
-0.046595,-0.0115571,19830804
0.01879699,0.00295108,19830805
0.00369004,-0.0148022,19830808
0.01102941,0.00335951,19830809
-0.0036364,0.00807207,19830810
-0.0145985,0.00136922,19830811
-0.0074074,0.00578571,19830812
0.0261194,0.00856831,19830815
-0.0145455,-0.0031287,19830816
-0.0221402,0.0095426,19830817
0.01132075,-0.0071854,19830818
0.00746269,0.00157529,19830819
-0.0037037,0.00112292,19830822
-0.0520446,-0.0095663,19830823
-0.0509804,-0.0086197,19830824
0.00826446,-0.0029034,19830825
0.01229508,0.00652065,19830826
0.01214575,0.00003455,19830829
0.052,0.00203696,19830830
0.13307984,0.01011289,19830831
-0.0234899,0.00057269,19830901
0.04467354,0.00684477,19830902
0.03618421,0.01502396,19830906
-0.1206349,0.00080103,19830907
-0.0830325,0.00031585,19830908
-0.0354331,-0.0013066,19830909
0,-0.0081212,19830912
0.04489796,-0.0055631,19830913
-0.0117188,0.00277608,19830914
-0.0474308,-0.0043447,19830915
-0.0248963,0.00839996,19830916
0.0893617,0.01067003,19830919
0.00390625,0.00763559,19830920
-0.0194553,-0.0038128,19830921
0.03174603,0.00751092,19830922
-0.2538462,-0.0009993,19830923
0.0257732,0.00178369,19830926
-0.0552764,-0.0087807,19830927
-0.0265957,-0.0024533,19830928
-0.0054645,-0.003696,19830929
0.01648352,-0.0067629,19830930
0,-0.0030553,19831003
-0.0108108,0.00278378,19831004
-0.0163934,0.00674676,19831005
-0.0111111,0.01311462,19831006
-0.0842697,0.00319905,19831007
-0.0306748,0.00769334,19831010
-0.0189873,-0.0113885,19831011
0.09032258,-0.0056521,19831012
0.0887574,-0.0002814,19831013
-0.0108696,0.00029251,19831014
-0.0769231,0.00148102,19831017
-0.077381,-0.0154841,19831018
0.10967742,-0.0077788,19831019
-0.0523256,0.00204025,19831020
-0.0245399,-0.0067688,19831021
0.06289309,-0.0010494,19831024
0.00591716,0.00297567,19831025
-0.0529412,-0.0055677,19831026
0.04968944,-0.0033045,19831027
-0.0118343,-0.0074513,19831028
0.08383234,-0.0006387,19831031
0.01657459,5.41E-05,19831101
0.02173913,0.00829462,19831102
-0.0691489,-0.0056026,19831103
-0.0342857,-0.0054267,19831104
-0.0059172,-0.003675,19831107
-0.1488095,-0.0018173,19831108
0.07692308,0.01117838,19831109
0.01948052,0.00391044,19831110
0.01910828,0.01190147,19831111
-0.0125,0.00393276,19831114
0,-0.0051468,19831115
0.01265823,0.00414293,19831116
0.025,0.00088952,19831117
0.00609756,-0.0039462,19831118
0.04242424,0.00502035,19831121
0,0.00425017,19831122
-0.0523256,0.00086074,19831123
0.00613497,0.00263792,19831125
0.02439024,-0.0029585,19831128
-0.0119048,0.00749468,19831129
-0.0180723,-0.0064387,19831130
-0.006135,0.00071104,19831201
-0.0185185,-0.0061758,19831202
0.02515723,8.81E-05,19831205
0.00613497,-0.0017493,19831206
0.02439024,0.00229678,19831207
0.02380952,-0.0044317,19831208
0.00581395,0.00016705,19831209
-0.0057803,0.00166561,19831212
0.04651163,-0.0034885,19831213
0.03888889,-0.0092407,19831214
0.04278075,-0.0080775,19831215
0.01538462,0.00316541,19831216
-0.030303,-0.0005231,19831219
-0.0260417,-0.0021278,19831220
0.03743315,0.00783463,19831221
0.02061856,-0.0013329,19831222
-0.0050505,0.0001851,19831223
0.00507614,0.00686792,19831227
0.01010101,0.00250991,19831228
-0.025,-0.0013352,19831229
0,0.0023368,19831230
0.05128205,-0.0043424,19840103
0.08780488,0.01476252,19840104
0.01345291,0.01274566,19840105
-0.0176991,0.0042957,19840106
-0.0540541,-0.0021521,19840109
0.05238095,-0.0038703,19840110
0.01357466,-0.0007183,19840111
-0.0044643,-0.0001058,19840112
-0.0224215,-0.0033665,19840113
0.02293578,4.89E-05,19840116
0.02690583,0.00308771,19840117
0.00436681,-0.0013619,19840118
0.00869565,-0.0028263,19840119
-0.012931,-0.0055566,19840120
0.00873362,-0.0088415,19840123
-0.0562771,0.00347138,19840124
-0.0091743,-0.0056703,19840125
0.02314815,-0.0041771,19840126
-0.0542986,-0.0021688,19840127
-0.0526316,-0.0084605,19840130
0,0.0013886,19840131
-0.0050505,-0.0041846,19840201
0.01015228,0.00303732,19840202
-0.0150754,-0.0129193,19840203
-0.0510204,-0.0161646,19840206
0.03763441,0.00162764,19840207
-0.0362694,-0.0163619,19840208
0.01612903,-0.0047634,19840209
0.03174603,0.00527786,19840210
-0.0051282,-0.0093408,19840213
0.05670103,0.00950279,19840214
-0.0195122,-0.001106,19840215
0.00995025,-0.0014814,19840216
-0.0147783,-0.0023976,19840217
0.045,-0.0068359,19840221
0.04784689,-0.0021125,19840222
-0.0182648,-0.0017545,19840223
0.00930233,0.01974553,19840224
-0.0046083,0.01199155,19840227
-0.0555556,-0.0133119,19840228
0.02941176,0.00268618,19840229
0.02857143,0.00678073,19840301
0.00925926,0.00699812,19840302
-0.0183486,-0.0072836,19840305
-0.0373832,-0.0095475,19840306
0.02912621,-0.0106536,19840307
0.01415094,0.00323408,19840308
-0.0186047,-0.004391,19840309
0.03791469,0.01015593,19840312
-0.0136986,0.00424383,19840313
-0.0138889,-0.0001468,19840314
0.00469484,0.00453007,19840315
-0.0046729,0.01050014,19840316
-0.0140845,-0.0087325,19840319
-0.0095238,0.00550138,19840320
0,-0.0010187,19840321
-0.0192308,-0.010031,19840322
0,-0.0005294,19840323
0.00980392,-0.0004401,19840326
-0.0291262,0.00287005,19840327
0.02,0.01360504,19840328
-0.004902,-0.0008474,19840329
-0.0246305,-0.0010203,19840330
0.00505051,-0.0062449,19840402
0.00502513,-0.0029124,19840403
-0.02,-0.0006397,19840404
-0.0153061,-0.014801,19840405
-0.0259067,0.00022905,19840406
0,-0.0004006,19840409
0.05319149,0.00231847,19840410
-0.010101,-0.0053654,19840411
0.05102041,0.01382808,19840412
0,-0.0003585,19840413
0.01941748,0.00478798,19840416
